Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh),KARAPINAR_Windy Estimated Cloudiness Rate (%),KARAPINAR_Windy Final (%),KARAPINAR_Final Production (MWh),KARAPINAR_KGUP (MWh),KARAPINAR_Actual KGUP (MWh),KIVANC_Windy Estimated Cloudiness Rate (%),KIVANC_Windy Final (%),KIVANC_Final Production (MWh),KIVANC_KGUP (MWh),KIVANC_Actual KGUP (MWh),TEKSIN_Windy Estimated Cloudiness Rate (%),TEKSIN_Windy Final (%),TEKSIN_Final Production (MWh),TEKSIN_KGUP (MWh),TEKSIN_Actual KGUP (MWh),CINGILLI_Windy Estimated Cloudiness Rate (%),CINGILLI_Windy Final (%),CINGILLI_Final Production (MWh),CINGILLI_KGUP (MWh),CINGILLI_Actual KGUP (MWh),BUYUKALAN_Windy Estimated Cloudiness Rate (%),BUYUKALAN_Windy Final (%),BUYUKALAN_Final Production (MWh),BUYUKALAN_KGUP (MWh),BUYUKALAN_Actual KGUP (MWh),Balikesir_Windy Estimated Wind Rate (m/s),Balikesir_Windy Final (m/s),Balikesir_Final Production (MWh),Balikesir_KGUP (MWh),Balikesir_Actual KGUP (MWh),Gokcedag_Windy Estimated Wind Rate (m/s),Gokcedag_Windy Final (m/s),Gokcedag_Final Production (MWh),Gokcedag_KGUP (MWh),Gokcedag_Actual KGUP (MWh),Dinar_Windy Estimated Wind Rate (m/s),Dinar_Windy Final (m/s),Dinar_Final Production (MWh),Dinar_KGUP (MWh),Dinar_Actual KGUP (MWh),Ucpinar_Windy Estimated Wind Rate (m/s),Ucpinar_Windy Final (m/s),Ucpinar_Final Production (MWh),Ucpinar_KGUP (MWh),Ucpinar_Actual KGUP (MWh),Geycek_Windy Estimated Wind Rate (m/s),Geycek_Windy Final (m/s),Geycek_Final Production (MWh),Geycek_KGUP (MWh),Geycek_Actual KGUP (MWh),TALEP_Yuk Tahmin Plani (MWh)
04/05/2021 07:00,30311.00,28345.20,292.99,22388.30,22388.30,28196.63,213.00,37.50,0.00,0.00,0.00,2112.34,0.00,0.00,129.48,60,18,78.22,54.20,54.2,18,15,15.13,9.00,9,4,21,7.11,4.60,4.8,2,22,5.36,5.90,5.9,24,16,0.03,5.90,7.9,4,3,78,114.87,114.87,0,1,6,12.00,12.7,0,1,0.18,8.30,8.3,4,4,53.16,70.20,65.7,1,1,1.35,9.60,2.3,30311.00
04/05/2021 08:00,35226.00,29826.50,339.51,24604.80,24604.70,30005.94,330.51,234.83,0.00,0.00,14.00,748.53,0.00,0.00,57.24,26,43,123.44,119.80,119.8,41,15,15.13,15.55,15.55,53,59,13.6,11.50,12.9,5,22,12.92,12.00,12.55,65,68,0.03,12.00,10.1,3,3,83,110.74,110,0,1,11,14.00,14.1,1,0,0.46,16.80,3,4,4,51.63,72.80,65,1,1,2.42,9.30,0.9,35226.00
04/05/2021 09:00,38176.00,31487.00,346.70,25167.60,25167.50,31515.75,346.70,0.00,0.00,0.00,0.00,58.02,0.00,0.00,1.09,26,43,131.64,129.90,129.9,41,15,15.13,15.55,15.55,53,59,21.35,18.30,20.9,5,22,19.39,16.60,17.1,65,16,0.07,16.60,11.3,3,3,116,110.12,90.12,1,1,4,15.00,23.96,1,0,2.23,18.50,3.5,4,4,64.59,71.30,62.6,1,1,2,12.40,1.45,38176.00
04/05/2021 10:00,39552.00,31901.60,355.45,25695.40,25695.40,31800.63,350.75,368.27,0.00,0.00,125.53,346.77,0.00,0.00,26.49,26,43,173.38,125.70,125.7,41,15,15.13,15.55,15.55,53,59,26.41,24.20,25.9,5,63,21.92,18.80,19.78,65,16,0.07,18.80,11.7,3,3,88,108.05,102.05,1,1,27,22.00,26.7,1,2,5,16.70,3.7,4,4,48.44,67.10,64.8,1,1,0,11.00,13.7,39552.00
04/05/2021 11:00,40442.00,32114.40,364.78,26569.10,26569.10,32313.81,403.78,1041.10,0.00,0.00,286.49,0.00,0.00,0.00,0.00,26,67,148.41,123.00,123,54,68,15.13,15.55,15.55,56,63,23.24,27.20,28.7,47,63,23.39,18.60,18.6,54,16,0.11,18.60,11.7,4,4,79,107.91,107,1,2,21,36.00,42.87,3,2,6,23.80,18,5,5,50.31,61.70,60.8,1,4,12.2,16.50,16.5,40442.00
04/05/2021 12:00,39738.00,32164.50,353.21,26025.70,26025.70,31137.82,388.89,1152.13,0.00,0.00,252.32,0.00,0.00,0.00,0.00,58,67,113.53,116.20,116.2,54,68,15.13,15.55,15.55,56,63,21.84,26.40,27.4,47,63,17.19,16.50,17.7,54,62,0.11,16.50,11.5,4,4,88,112.89,90,2,2,39,57.00,53.65,3,2,11,32.20,16.7,5,5,50.34,56.90,37.4,5,4,28,25.50,20.7,39738.00
04/05/2021 13:00,39866.00,32419.40,358.79,26342.30,26342.20,31701.02,410.79,1481.42,0.00,0.00,250.73,0.00,12.75,0.00,0.00,58,67,81.69,115.00,105,41,68,15.13,15.55,15.55,56,63,19.89,22.10,24.1,47,77,11.83,14.30,15.47,54,62,0.07,14.30,10.7,4,4,110,116.79,105,2,2,25,76.00,45.92,3,3,7,42.90,18,5,5,39.81,51.90,45,5,4,43,37.00,16.7,39866.00
04/05/2021 14:00,40383.00,32365.70,367.61,26909.10,26909.10,32627.01,428.61,2350.32,0.00,0.00,321.56,0.00,0.00,0.00,0.00,58,77,128.43,118.10,104.2,41,38,12.94,15.55,15.55,77,79,11.08,15.20,16.4,66,77,7.37,12.60,12.6,54,62,0.07,12.60,9.1,4,5,116,120.40,105.4,4,3,31,81.00,81,4,3,19,50.80,15.8,5,5,34.28,48.20,45.4,5,5,35,51.40,51.4,40383.00
04/05/2021 15:00,39779.00,32252.00,364.16,26491.30,26491.30,32441.83,452.16,2612.70,0.00,0.00,351.81,15.70,0.00,0.00,1.00,77,77,123.33,126.60,126.6,41,38,15.13,15.55,15.55,77,79,18.3,12.00,9.5,66,77,10.47,10.40,8.61,16,0,0.15,10.40,6.8,5,5,118,125.16,110,4,3,55,80.00,54.3,4,3,44,58.00,15,5,5,41.75,46.20,37.6,5,5,30,61.10,35.3,39779.00
04/05/2021 16:00,38784.00,32217.50,354.01,25872.60,25872.50,32508.01,449.01,2638.00,0.00,0.00,368.99,0.00,0.00,0.00,0.00,77,20,164.87,125.90,125.9,41,17,13.54,15.55,15.55,77,79,16.68,9.30,8.5,66,77,5.93,7.80,5.6,16,3,0.11,7.80,4.2,5,5,124,128.41,125,4,3,68,75.00,63.43,4,4,78,65.30,40,5,5,39.19,43.70,38.9,5,5,27,75.90,42.9,38784.00
04/05/2021 17:00,37727.00,32395.70,355.71,25174.40,25174.30,33108.26,445.71,2274.63,0.00,0.00,313.07,0.00,0.00,0.00,0.00,77,20,122.92,99.30,99.3,26,17,5.26,8.00,8,4,7,10.36,5.20,5.4,65,69,6.23,4.90,3.04,20,3,0.03,4.90,2.2,5,5,125,129.48,129,3,3,52,65.00,60.3,4,4,66,68.30,68.3,5,5,31.84,40.70,43.4,4,5,79,101.70,45.42,37727.00
04/05/2021 18:00,36972.00,32604.80,363.68,24990.30,24990.30,33862.73,413.68,1418.47,0.00,0.00,281.00,77.50,0.00,0.00,0.12,18,20,41.72,27.30,27.3,26,17,0.5,2.50,2.5,4,13,3.06,2.10,2.7,65,28,4.23,1.80,1.8,20,1,0.03,1.80,0.7,5,5,122,126.63,126.63,3,3,53,59.00,52,4,4,55,67.70,67.7,5,5,34.31,37.50,32.8,4,4,121,124.20,124.2,36972.00
04/05/2021 19:00,37417.00,33287.20,370.75,24902.00,24902.00,34451.68,399.99,536.75,0.00,0.00,146.37,10.53,0.00,0.00,0.00,18,15,2.84,2.80,2.8,26,28,0,0.10,0.1,4,0,0.3,0.30,0.3,65,28,0.34,0.10,0.1,20,1,0,0.10,0,5,3,109,120.36,120.36,3,3,77,48.00,47.6,4,4,45,72.30,65.3,5,5,30,38.20,30.9,4,4,145,134.20,129.1,37417.00
04/05/2021 20:00,37081.00,33411.60,368.64,24835.20,24835.20,34288.52,358.64,124.78,0.00,0.00,43.45,298.83,0.00,0.00,20.98,11,7,0,0.00,0,0,1,0,0.00,0,5,0,0,0.00,0,27,20,0,0.00,0,0,1,0,0.00,0,4,3,95,110.76,110.76,1,1,44,39.00,28.64,4,3,76,81.50,51.5,5,5,22.37,44.60,37.8,5,4,147,134.00,132.5,37081.00
04/05/2021 21:00,37205.00,33150.10,370.37,24850.90,24850.90,34421.28,404.99,1038.47,0.00,0.00,308.50,0.00,0.00,0.00,0.00,11,7,0,0.00,0,0,1,0,0.00,0,5,0,0,0.00,0,27,20,0,0.00,0,0,1,0,0.00,0,4,3,110,97.39,97.39,1,1,2,39.00,16.4,2,3,96,78.70,78.7,5,5,41.84,52.60,44.1,5,5,125,127.00,141.75,37205.00
04/05/2021 22:00,36513.00,32652.80,366.17,24352.10,24352.10,33501.73,399.99,1032.00,0.00,0.00,277.80,52.00,0.00,0.00,0.00,11,7,0,0.00,0,0,1,0,0.00,0,5,0,0,0.00,0,27,20,0,0.00,0,0,1,0,0.00,0,4,3,110,79.50,79.5,1,1,3,40.00,35.21,2,3,65,73.80,86.8,5,5,32,50.90,34.3,5,5,110,112.90,123.69,36513.00
04/05/2021 23:00,35242.00,31995.00,360.91,23858.90,23859.00,32836.67,394.91,972.00,0.00,0.00,268.06,0.00,0.00,0.00,0.00,8,34,0,0.00,0,5,1,0,0.00,0,30,32,0,0.00,0,10,16,0,0.00,0,0,1,0,0.00,0,2,2,66,60.08,60.08,1,1,2,38.00,22.13,2,2,46,67.40,67.4,4,4,18.84,47.80,37.7,5,4,78,97.80,101.4,35242.00
05/05/2021 00:00,33515.00,32660.60,359.95,22865.00,22865.00,31058.20,399.90,948.00,0.00,0.00,129.33,0.00,0.00,0.00,0.00,34,37,0,0,0,1,0,0,0,0,32,27,0,0,0,16,20,0,0,0,1,6,0,0,0,2,0,32,51.6,51.6,1,1,0,23,5.13,2,1,32,64.2,64.2,4,3,20.13,43.8,33.3,4,3,61,85.5,90.45,33515.00
05/05/2021 01:00,32448.00,28284.80,363.01,24164.70,24164.70,30037.25,399.01,839.33,0.00,0.00,109.87,0.00,0.00,0.00,0.00,34,37,0,0,0,1,0,0,0,0,32,27,0,0,0,16,20,0,0,0,0,6,0,0,0,2,0,40,37.7,37.7,1,1,0,25,8.2,2,1,14.85,48.9,36.9,4,3,24.66,41.2,28.5,4,3,60,86.1,60.83,32448.00
05/05/2021 02:00,32000.00,28189.70,361.59,23695.60,23695.60,29532.43,396.59,696.63,0.00,0.00,102.01,0.00,0.00,0.00,0.00,30,37,0,0,0,9,0,0,0,0,10,27,0,0,0,54,20,0,0,0,0,6,0,0,0,1,0,39,28.2,28.2,1,1,0,22,7.7,1,1,9.35,37.2,20,4,3,28.56,42,28,4,3,60,91.6,60.7,32000.00
05/05/2021 03:00,31599.00,28116.50,360.16,23245.80,23245.80,29043.12,395.16,678.33,0.00,0.00,94.80,16.68,0.00,0.00,0.00,12,37,0,0,0,9,0,0,0,0,10,27,0,0,0,11,20,0,0,0,0,6,0,0,0,1,0,26,20.2,20.2,1,1,0,18,4.14,1,1,5.8,27.5,12,4,3,34.47,40.3,27.6,4,3,57,92.6,59.28,31599.00
05/05/2021 04:00,31016.00,27868.00,356.65,22701.20,22701.10,28451.67,391.65,1010.50,0.00,0.00,196.60,176.40,0.00,0.00,1.79,12,37,0,0,0,9,0,0,0,0,10,27,0,0,0,11,20,0,0,0,0,6,0,0,0,1,0,19,14.1,14.1,1,1,0,16,2,1,1,3.35,21,6,4,3,26.28,36.2,33.9,4,3,48,84.4,65.67,31016.00
05/05/2021 05:00,29697.00,27537.20,344.11,21713.40,21713.40,27110.10,384.00,1167.13,0.00,0.00,240.34,45.00,0.00,0.00,0.00,12,37,0.59,0.4,0.4,0,0,0.78,0,0,26,27,0,0,0,11,20,0,0,0,8,6,0,0.5,0.5,1,0,7,9.6,9.6,1,1,0,14,2.92,1,1,3.36,19.8,3.8,3,3,18.73,30.9,30.9,4,3,39,75.1,65.4,29697.00
05/05/2021 06:00,28571.00,27154.20,284.77,21502.90,21503.00,26050.82,284.77,573.95,0.00,0.00,90.42,0.00,0.00,0.00,0.00,12,37,15.49,15.9,15.9,0,0,10.36,1,1,26,27,1.12,0.9,0.9,11,20,1.81,1.1,1.1,8,6,0,2.4,2.4,1,0,2,6.1,6.1,0,1,0,11,2.6,1,1,2.51,18,3,3,3,12.44,26.6,23.2,4,3,29,62.7,62.7,28571.00
05/05/2021 07:00,30133.00,27358.20,308.58,22554.60,22554.60,26473.85,344.58,630.13,0.00,0.00,66.80,0.00,0.00,0.00,0.00,12,37,77.09,67,67,0,0,15.13,12,12,26,27,6.92,4.9,5.6,11,20,5.59,5.7,5.7,8,0,0.03,4.9,4.9,1,0,1,3.1,3.1,0,1,0,3,3.06,1,1,2.27,13.9,3,3,3,7.68,20.5,14.9,4,3,25,50.6,26.8,30133.00
05/05/2021 08:00,34343.00,28772.20,356.35,25086.30,25086.30,29158.12,391.35,796.67,0.00,0.00,80.11,181.45,0.00,0.00,0.13,32,5,160.45,146.7,146.7,3,0,15.13,15.55,15.55,19,1,16.21,13.6,14.8,21,20,12.36,12.2,12.2,18,0,0.07,7.5,7.5,1,1,0,1.6,1.6,0,0,0,3,3.07,0,0,3.11,8.6,1.6,3,3,4.56,12.9,5.2,3,3,29,40.3,18.03,34343.00
05/05/2021 09:00,37175.00,30325.70,362.68,25761.50,25761.50,30382.73,399.68,939.00,0.00,0.00,263.14,0.00,0.00,0.00,0.00,32,5,183.34,159.4,159.4,3,0,15.13,15.55,15.55,19,1,24.45,22.5,23.8,21,20,20.56,17.7,17.7,18,0,0.15,9.4,9.4,1,1,0,1.5,1.5,1,0,0,4,2.7,0,0,1.1,5.1,2.1,3,3,0.66,6.6,3.9,3,3,21,29.3,29.3,37175.00
05/05/2021 10:00,38660.00,30612.20,366.62,26403.20,26403.10,30408.42,403.62,1152.02,0.00,0.00,278.23,0.00,0.00,0.00,0.00,32,5,179.84,159.2,159.2,3,0,15.13,15.55,15.55,19,1,30.39,28.9,30.6,21,33,24.22,21.8,22.8,18,0,0.15,10.4,10.4,1,1,0,1.6,1.6,1,0,0,4,4,0,0,0.15,3.9,1.9,3,3,0.38,4.8,1,3,3,11,20.3,8.6,38660.00
05/05/2021 11:00,39596.00,30868.10,364.99,26662.00,26661.90,30718.11,404.99,1185.00,0.00,0.00,260.94,0.00,0.00,0.00,0.00,28,5,187.12,156,156,35,9,15.13,15.55,15.55,18,1,32.93,30.11,31.81,44,33,24.94,23.9,24.4,9,0,0.18,10.6,10.6,1,1,0,2.4,2.4,2,2,4,5,9.47,1,2,5.55,5.8,1.8,3,3,0.19,2.5,1.1,2,2,7,12.6,3.7,39596.00
05/05/2021 12:00,38943.00,30930.30,357.82,26087.90,26087.90,30403.50,400.00,1218.00,0.00,0.00,309.05,0.00,0.00,0.00,0.00,28,10,175.55,153.5,153.5,35,9,15.13,15.55,15.55,18,1,33.07,30.11,31.11,44,33,26.34,24.4,24.5,9,0,0.15,10.4,10.4,1,1,0,3.7,3.7,2,2,10,8,19.47,1,2,10.6,10.5,9,3,3,0.38,1.7,1.3,2,2,2.1,7,1.7,38943.00
05/05/2021 13:00,39508.00,31230.20,366.59,26650.00,26649.90,30726.51,425.00,1568.50,0.00,0.00,334.49,0.00,0.00,0.00,0.00,28,10,151.26,154.3,154.3,35,9,15.13,15.55,15.55,18,1,32.52,30.11,30.71,44,33,20.22,24.1,23.93,9,0,0.18,9.7,9.7,1,1,0,4.6,4.6,2,2,15,13,29.76,1,2,20,17.7,17.7,3,3,2.28,1.2,1.2,2,2,0,5.1,1.01,39508.00
05/05/2021 14:00,39639.00,31314.20,378.87,27125.20,27125.10,31810.01,436.87,1789.40,0.00,0.00,336.20,0.00,0.00,0.00,0.00,31,29,167.07,148.2,148.2,14,18,15.13,15.55,15.55,10,33,24.83,28.3,28.7,29,27,18.52,22.4,21.5,19,23,0.15,8.5,8.5,1,2,0,5.7,5.7,3,4,33,21,36.5,3,3,36,27.1,20,3,3,5.44,1.1,1.9,0,1,0,4.9,1,39639.00
05/05/2021 15:00,39466.00,31047.40,389.00,26967.60,26967.50,32045.70,448.00,1806.00,0.00,0.00,349.97,0.00,0.00,0.00,0.00,31,29,180.39,143.3,143.3,14,18,15.13,15.55,15.55,10,33,17.95,22,22.6,29,27,22.22,18.9,17.3,19,23,0.11,7,7,1,2,0,7.3,7.3,3,4,47,32,46,3,3,94,43.1,38.1,3,3,1.5,1,3,0,1,0,4.7,1.6,39466.00
05/05/2021 16:00,38808.00,31040.50,388.99,26710.30,26710.20,32720.99,428.99,1814.00,0.00,0.00,447.02,0.00,0.00,0.00,0.00,31,29,94.65,124.8,124.8,14,18,8.72,15.55,15.55,10,33,15.51,14.8,15.4,29,27,13.38,14.2,11.42,19,23,0.11,5.2,5.2,1,2,0,8.8,8.8,3,4,72,70,54.4,3,3,120,67.7,67.7,3,3,1.94,1.4,3.9,0,1,0,4.9,1.9,38808.00
05/05/2021 17:00,37752.00,31148.20,400.00,26001.00,26001.00,33386.76,425.00,991.22,0.00,0.00,348.60,0.00,0.00,0.00,0.00,26,51,80.73,94,94,21,20,5.35,12,12,39,50,10.64,8,8.1,26,37,6.61,8.3,6.3,0,0,0.07,3.4,3.4,2,2,0,12.5,12.5,3,3,74,76,58,4,4,118,83.3,83.3,0,1,3.47,1.1,2.1,1,1,0,7.5,2.2,37752.00
05/05/2021 18:00,37052.00,31431.70,489.99,25415.10,25415.10,34607.89,489.99,390.97,0.00,0.00,234.69,10.50,0.00,0.00,0.00,26,34,51.88,25.7,25.7,21,29,0.18,4,4,39,33,3,2.8,2.8,26,42,3.47,2.7,2.1,0,7,0,1.4,1.4,2,1,0,16.1,16.1,3,4,84,79,61.85,4,3,119,86.1,121.1,0,1,5.97,0.9,2.9,1,1,0,14.4,2.65,37052.00
05/05/2021 19:00,37318.00,31978.20,529.00,25002.70,25002.80,35017.29,550.00,536.83,0.00,0.00,151.27,0.00,0.00,0.00,0.00,26,34,4.17,2.6,2.6,21,29,0,0.1,0.1,39,33,0.38,0.4,0.4,26,0,0.22,0.1,0.1,0,7,0,0,0,2,1,0,16.5,16.5,3,4,94,78,68.4,4,3,103,88.7,121,0,1,11.94,0.8,3.4,1,1,0,22.3,4.2,37318.00
05/05/2021 20:00,36953.00,31986.70,500.00,25059.80,25059.90,34932.76,500.00,42.70,0.00,0.00,8.97,0.00,0.00,0.00,0.00,26,0,0,0,0,3,8,0,0,0,12,33,0,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,12.8,12.8,1,1,99,75,66.2,2,2,131,91.6,105,1,1,25.13,1.5,7.2,3,1,0,25.3,8.4,36953.00
05/05/2021 21:00,37192.00,31849.60,499.58,25016.40,25016.50,34942.06,534.58,748.42,0.00,0.00,140.77,0.00,0.00,0.00,0.00,26,0,0,0,0,3,8,0,0,0,12,8,0,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,7,7,1,1,99,72,68.64,2,2,99,81.1,121.1,1,1,33.84,4,18.3,3,1,0.38,22.4,8.84,37192.00
05/05/2021 22:00,36520.00,31462.40,439.99,24443.00,24442.90,33632.26,475.00,1124.00,0.00,0.00,185.30,0.00,0.00,0.00,0.00,26,0,0,0,0,3,11,0,0,0,12,8,0,0,0,10,0,0,0,0,1,0,0,0,0,1,1,2,2.8,2.8,1,1,100,74,74.1,2,2,58,67.3,108,1,1,36.28,6.2,27.2,3,1,0,18,3.7,36520.00
05/05/2021 23:00,35378.00,30983.00,373.30,23847.40,23847.30,32861.57,410.30,983.65,0.00,0.00,137.09,19.17,0.00,0.00,2.00,10,2,0,0,0,12,11,0,0,0,25,7,0,0,0,32,2,0,0,0,23,3,0,0,0,1,1,0,3.7,3.7,1,1,96,74,79.3,2,2,30,54.5,70.5,1,1,31.16,5.2,29.6,2,1,0,14.8,2.9,35378.00
06/05/2021 00:00,34014.00,31832.20,372.47,22975.60,22975.60,31614.54,407.47,952.95,0.00,0.00,149.35,0.00,207.70,0.00,0.58,2,29,0,0,0,11,27,0,0,0,7,24,0,0,0,2,27,0,0,0,3,37,0,0,0,1,0,3,8.4,8.4,1,0,92,85,82.43,2,1,44,35.8,35.8,1,2,28.16,9.4,31.7,1,1,0,5.6,2.21,34014.00
06/05/2021 01:00,32707.00,27589.50,367.72,24206.90,24206.90,30397.73,402.49,939.90,0.00,0.00,151.74,0.00,203.41,0.00,4.14,16,29,0,0,0,11,27,0,0,0,17,24,0,0,0,2,27,0,0,0,23,37,0,0,0,1,0,8,8.9,8.9,1,0,90,80,85.6,2,1,40,26.8,40.8,2,2,44.44,14.3,28.5,1,1,5.57,3.7,8.6,32707.00
06/05/2021 02:00,32302.00,27554.40,364.90,23765.20,23765.00,30141.99,399.67,948.43,0.00,0.00,144.50,122.60,143.57,0.00,6.84,16,29,0,0,0,23,27,0,0,0,17,24,0,0,0,8,27,0,0,0,23,37,0,0,0,1,0,11,8.3,8.3,1,0,83,75,77.88,1,1,31,19.5,33.5,2,2,51.63,17.1,31.3,1,1,10.4,2.6,12.3,32302.00
06/05/2021 03:00,31765.00,27532.30,361.90,23226.90,23226.90,29629.43,390.90,397.94,0.00,0.00,67.43,44.00,0.00,0.00,3.00,16,29,0,0,0,23,27,0,0,0,17,24,0,0,0,8,27,0,0,0,23,37,0,0,0,1,0,8,9.6,9.6,1,0,51,70,71.59,1,1,20,14.2,30.2,2,2,49.5,22.1,50.1,1,1,9,3,9.95,31765.00
06/05/2021 04:00,31114.00,27352.50,359.39,22577.80,22577.80,28858.44,359.39,711.50,0.00,0.00,183.82,383.38,128.88,0.00,4.98,16,29,0,0,0,26,27,0.28,0,0,25,24,0,0,0,8,27,0,0,0,23,37,0,0,0,1,0,8,14,14,0,0,38,63,65,1,1,6,9.7,24,2,2,12.47,20.5,55,1,1,7.7,4.1,11.7,31114.00
06/05/2021 05:00,29884.00,26983.50,348.39,21582.90,21582.80,27364.47,383.39,573.62,0.00,0.00,61.58,10.42,0.00,0.00,0.00,27,29,0.39,0.4,0.4,26,27,2.33,0,0,25,24,0.01,0,0,28,27,0,0,0,33,37,0,1.7,1.7,1,0,8,15.7,15.7,0,0,12,55,57.5,1,1,7,7.8,7.8,2,2,3.81,24.2,32.1,1,1,12.9,5.5,12.3,29884.00
06/05/2021 06:00,28319.00,26665.80,341.67,21305.60,21305.70,26091.30,350.00,146.45,0.00,0.00,28.28,0.00,0.00,0.00,0.00,27,29,9.7,15.9,15.9,26,27,7.78,0.7,0.7,25,24,1.54,1,1,28,27,1.54,1.4,1.25,33,37,0,4.6,4.6,1,0,1,13.4,13.4,0,0,32,46,39.8,1,1,5,6.8,6.8,2,2,0.84,17.1,14.9,1,1,18.4,9.5,7.02,28319.00
06/05/2021 07:00,29841.00,26887.00,345.52,22526.60,22526.60,26662.36,389.29,689.87,0.00,0.00,103.81,0.00,0.00,0.00,0.00,27,29,22.73,53.9,53.9,29,43,13.79,9,9,31,24,4.9,5.4,5.1,28,27,3.96,6,5.7,50,41,0.03,7.1,7.1,1,0,0,12.4,12.4,1,0,29,39,29.4,1,1,3.8,6.3,6.3,2,1,0.03,9.5,13.9,1,1,23,13,11.2,29841.00
06/05/2021 08:00,34338.00,28261.00,365.41,24975.80,24975.80,29884.30,395.41,726.28,0.00,0.00,131.91,175.00,69.08,0.00,5.42,54,29,25.73,107.6,107.6,29,43,15.13,15.55,15.55,31,61,5.94,13.3,10,37,65,5.82,11.4,10.1,50,41,0.03,9.4,9.4,1,1,0,10.2,10,1,1,15,35,15.1,0,0,0.39,7.8,4,1,1,0,5.6,5.4,2,1,29,15.6,15.6,34338.00
