"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat"
"202005",15,"27584","199.99","366","26788.66","1657.25","0","0","0","247.99","0","149.81","207.2"
"202005",16,"27050","199.99","319.9","27160.16","1600.267","0","0","0","209.794","0","139.07","89"
"202005",17,"27798","200","319.9","27413.45","1410","0","0","0","258.569","0","139.07","89"
"202005",18,"29315","281.99","340.99","27965.4","1174.601","0","0","0","214.331","0","139.07","89"
"202005",19,"30733","309.3","386","28445.45","1682.467","0","0","0","331.323","0","139.07","89"
"202005",20,"30615","309.31","368.31","28634.61","1081.368","0","0","0","295.806","0","109","94"
"202005",21,"30613","309.3","360","28465.88","1045.3","0","0","0","219.364","0","109","94"
"202005",22,"30005","239.99","354","27769.56","1089","0","37.333","0","217.498","0","109","94"
"202005",23,"28950","199.98","354","27071.29","1344.867","0","121.734","0","232.438","10","109","94"
"202005",0,"26295","228.3","288.78","26124.77","634","0","257.666","0","77.567","5.255","157.07","262"
"202005",1,"25721","309.31","358","24566.22","772.166","0","0","0","70.428","0","157.07","262"
"202005",2,"25887","309.31","329","24505.68","513","0","0","0","70.266","0","157.07","262"
"202005",3,"26058","309.31","329","24442.72","450.485","0","0","0","66.536","0","157.07","262"
"202005",4,"25513","250.01","241.01","23600.37","0","0","34.25","0","0",NULL,"349.99","472.2"
"202005",5,"24135","220","211","21915.57","0","0","44.233","0","0","6.893","349.99","472.2"
"202005",6,"22950","167.4","137.4","21174.49","43.75","0","641.566","0","0","230.486","349.99","472.2"
"202005",7,"22763","150","50","21745.01","38.25","0","1342","0","2.787","540.951","137.07","404"
"202005",8,"23922","193.71","118.75","24150.72","194.134","0","1089.816","0","12.5","235.121","137.07","404"
"202005",9,"24840","166.63","131.11","26077.41","53.667","0","566.366","0","0","114.72","137.07","404"
"202005",10,"25475","193.7","123.71","26649.04","34.333","0","836","0","0","227.228","137.07","404"
"202005",11,"26270","220","123.75","27176.12","0","0","799","0","0","168.355","144.3","317.2"
"202005",12,"26446","199.98","123.75","26963.34","0","0","777","0","0","180.079","144.3","317.2"
"202005",13,"27218","199.99","123.75","27304.1","10.033","0","763.167","0","10","174.993","144.3","317.2"
"202005",14,"27720","299.68","259.68","27809.63","0","0","632","9","0","183.945","144.3","317.2"
"202005",15,"27919","320.15","265.11","28336.24","0","0","797.6","0","0","283.023","144.3","317.2"
"202005",16,"28279","320.22","280.22","28789.52","15.767","0","1052.2","0","2","405.084","157.07","199.34"
"202005",17,"28786","299.57","269.57","28557.24","0","0","847.299","0","0","354.316","157.07","199.34"
"202005",18,"29939","300.01","252","29081.78","12.917","0","996.6","0","0","358.135","157.07","199.34"
"202005",19,"30880","299.57","284.57","29734.46","0","0","967.133","0","0","424.285","157.07","199.34"
"202005",20,"30357","314.99","235","29990.35","0","0","1703.866","0","0","551.99","160.07","183.2"
"202005",21,"30266","304.63","264","29767.44","0","0","1257","0","0","430.879","160.07","183.2"
"202005",22,"29511","303.98","273.98","28856.73","0","0","890","0","0","403.345","160.07","183.2"
"202005",23,"28389","262.62","235","27972.39","0","0","960.833","0","0","401.674","160.07","183.2"
"202005",0,"27624","199.99","123.75","26489.95","0","0","923.751","0","0","221.875","135.07","98.16"
"202005",1,"26802","320.55","320.55","24680.76","290.934","0","0","0","6.22","0","135.07","98.16"
"202005",2,"27219","308.57","308.57","24541.45","40.9","0","0","0","29.9","0","135.07","98.16"
"202005",3,"26936","249.99","229.99","24389.12","276.45","0","800.732","0","24.869","293.065","135.07","98.16"
"202005",4,"26120","228.3","118.75","23529.13","42.167","0","962","0","0","208.623","135.07","212.16"
"202005",5,"24907","164.64","114.64","21789.69","0","0","811.333","0","0","282.108","135.07","212.16"
"202005",6,"24019","48.65","48.65","20911.59","0","0","261.966","0","0","2.549","135.07","212.16"
"202005",7,"24293","92.63","110","21500.28","147.966","0","0","0","8.005","0","135.07","342"
"202005",8,"26053","228.31","240","23519.59","1026.733","0","320.716","0","167.917","47.117","135.07","342"
"202005",9,"27391","143.15","80","25225.28","564.55","0","205.467","626.032","93.235","4.47","135.07","342"
"202005",10,"27772","110.01","121.9","25897.52","1543.617","0","0","1063","334.034","0.368","135.07","342"
"202005",11,"28834","178.95","220.23","26017.51","1772.333","0","0","881.768","213.882","0.919","135.07","198.16"
"202005",12,"28964","38.47","210.23","25559.69","987","0","0","6.967","69.1","0","135.07","198.16"
"202005",13,"29856","135.5","200","26199.29","696.25","0","82.834","0","46.524","9.13","135.07","198.16"
"202005",14,"30651","178.95","240","26539.74","1255","0","0","0","161.47","0","135.07","198.16"
"202005",15,"30893","178.96","178.96","26603.01","962.467","0","78.4","0","328.5","13.397","135.07","198.16"
"202005",16,"31375","190.01","190.01","27449.88",NULL,NULL,NULL,NULL,NULL,NULL,"119.99","98.43"
"202005",17,"31693","199.98","199.98","28154.98",NULL,NULL,NULL,NULL,NULL,NULL,"119.99","98.43"
"202005",18,"32167","228.3","228.3","28491.77",NULL,NULL,NULL,NULL,NULL,NULL,"119.99","98.43"
"202005",19,"32685","308.56","308.56","29160.96","60","0","0","0",NULL,"0","119.99","98.43"
"202005",20,"32288","228.31","213.31","29127.09","0","0","389.634","0","0","165.895","119.99","98.43"
"202005",21,"32203","299.99","345","29142.55","547.017","0","43.5","0","182.642","0","119.99","98.43"
"202005",22,"31464","264.38","264.38","28574.14","188.132","0","267.25","0","19.75","36.176","119.99","98.43"
"202005",23,"30672","250.01","225.01","27645.12","0","0","434.584","0","0","155.1","119.99","98.43"
"202005",0,"29146","110.01","90.02","26789.51","0","0","547.616","0","0","134.206","149.07","163"
"202005",1,"27786","320.39","320.39","25105.83","181.867","0","183.666","0","3","61.655","149.07","163"
"202005",2,"27656","300","280.01","24956.2","0","0","586","0","0","171.111","149.07","163"
"202005",3,"27088","228.3","133","24643.56","6.85","0","851.832","0","0.38","277.844","149.07","163"
"202005",4,"26300","199.98","113.75","23799.05","7.667","0","734.283","0","0","202.88","149.07","265.55"
"202005",5,"24436","110.01","5","22087.42","0","0","966","0","0","268.49","149.07","265.55"
"202005",6,"23018","50","1","21547.89","0","0","740.001","0","0","181.051","149.07","265.55"
"202005",7,"23241","100","85","21777.38","14.817","0","611","0","0","245.079","149.07","438"
"202005",8,"25818","199.98","123.75","24379.73","188.134","0","660.685","17.5","3.06","156.868","149.07","438"
"202005",9,"27322","100.01","5","26011.29","478.867","0","368.433","168.667","303.724","1.422","149.07","438"
"202005",10,"28360","178.96","211.35","26636.81","1106.75","0","12","230","389.489","0","149.07","438"
"202005",11,"28897","189.99","238.99","27120.06","862.484","0","0","230","91.825","0","149.07","442"
"202005",12,"28407","178.95","216.35","27025.31","569.867","0","0","230","44.246","0","149.07","442"
"202005",13,"29192","199.98","240","27718.83","1180","0","0","230","135.915","0","149.07","442"
"202005",14,"30097","189.99","240","28015.3","1033","0","0","230","117.993","0","149.07","442"
"202005",15,"30156","178.96","240","27970.28","1092","0","0","230","81.638","0","149.07","442"
"202005",16,"30390","228.31","258.3","28223.81","907","0","0","230","39.564","0","149.07","235"
"202005",17,"30539","199.99","248.99","28563.33","365","0","0","21.083","78.075","0","149.07","235"
"202005",18,"31230","220","331.2","28895.18","1459.416","0","0","0","607.563","0","149.07","235"
"202005",19,"31717","228.3","277.3","29650.72","240.951","0","0","26.25","20.483","0","149.07","235"
"202005",20,"31368","228.31","123.75","29485.76","0","0","275.833","0","0",NULL,"155.07","198.88"
"202005",21,"31496","271","271","29424.53",NULL,NULL,NULL,NULL,NULL,NULL,"155.07","198.88"
"202005",22,"30500","199.98","199.98","28656.14","0","0","33.333","0","0",NULL,"155.07","198.88"
"202005",23,"29554","180","216.35","27670.88","264.967","0","0","0",NULL,"0","155.07","198.88"
"202005",0,"28802","99.99","110","26782.17","56","0","0","0",NULL,"0","139.07","242.17"
"202005",1,"27700","269.99","314.99","24787.93","489.083","0","0","0","15","0","139.07","242.17"
"202005",2,"27412","300","300.01","24499.92","438.051","0","0","0","68.25","0","139.07","242.17"
"202005",3,"26925","200.01","270.21","24186.38","834.85","0","0","0","488.162","0","139.07","242.17"
"202005",4,"26038","199.99","199.99","23429.01","69.667","0","0","0",NULL,"0","199.07","292"
"202005",5,"24386","99.99","99.99","22199.75",NULL,NULL,NULL,NULL,NULL,NULL,"199.07","292"
"202005",6,"22977","26.53","26.53","21432.89",NULL,NULL,NULL,NULL,NULL,NULL,"199.07","292"
"202005",7,"23247","26.53","110","21593.16","40.433","0","0","0","1.423","0","199.07","483.4"
"202005",8,"25523","199.98","218.53","23754.51","805.651","0","72.667","0","240.24","0","199.07","483.4"
"202005",9,"27186","50","200","25440.92","1551.15","0","270","352","416.801","0.5","199.07","483.4"
"202005",10,"27694","136.22","136.22","26407.4","469.668","0","405.334","72.767","40.178","2","199.07","483.4"
"202005",11,"28483","188.98","188.98","26942.11",NULL,NULL,NULL,NULL,NULL,NULL,"189","297.55"
"202005",12,"28076","100","184","26418.81","339.284","0","0","0","111.371","0","189","297.55"
"202005",13,"28694","132.89","228.53","27047.6","1205.466","0","0","0","240.265","0","189","297.55"
"202005",14,"29421","199.98","240","27890.07","785","0","0","0","80.43","0","189","297.55"
"202005",15,"29440","198.99","240","28304.07","693","0","0","0","66.92","0","189","297.55"
"202005",16,"29922","198.99","240","28305.02","610.483","0","0","0","139.087","0","139.07","297.2"
"202005",17,"30253","97.46","197.46","28655.67","616.116","0","0","0","66.157","0","139.07","297.2"
"202005",18,"30965","197.76","209.7","29167","363.35","0","0","0","144.795","0","139.07","297.2"
"202005",19,"31718","300.01","280.01","29839.99","0","0","338","0","0","105.427","139.07","297.2"
"202005",20,"31512","250","113.75","29770.39","0","0","1565","0","0","803.533","139.07","287.1"
"202005",21,"31690","228.3","218.3","29326.96","0","0","62.618","0","0","8.44","139.07","287.1"
"202005",22,"30831","199.98","199.98","28365.09","38.133","0","0","0",NULL,"0","139.07","287.1"
"202005",23,"29895","100","170.2","27197.16","468.917","0","0","0","23.441","0","139.07","287.1"
"202005",0,"25064","110.02","260.02","25301.7","1688.732","0","16.683","0","309.921","0","169.99","242.17"
"202005",1,"24191","249.99","385","23602.84","1442.167","0","0","0","127.483","0","169.99","242.17"
"202005",2,"24144","280","399","23668.95","1498.9","0","0","0","201.141","0","169.99","242.17"
"202005",3,"23850","225","375","23362.22","1765.167","0","30","0","321.904","0","169.99","242.17"
"202005",4,"22938","110.01","260","22257.36","1179.917","0","0","0","145.017","0","398.99","369"
"202005",5,"20937","108.56","240","20479.58","1999.417","0","0","0","494.671","0","398.99","369"
"202005",6,"19139","9","200","19247.36","1085.699","0","0","0","73.697","0","398.99","369"
"202005",7,"18720","1","195.95","19738.18","639.333","0","0","0","34.64","0","379","676.46"
"202005",8,"19047","0.85","0.82","20654.85","86.583","0","817.817","0","0.133","176.952","379","676.46"
"202005",9,"19456","0","0","22595.63","16.3","0","1873","0","0.51","101.2","379","676.46"
"202005",10,"20129","0","0","22945.74","0","0","1897.667","0","0",NULL,"379","676.46"
"202005",11,"21291","0","0","23115.17","0","0","1416.167","0","0",NULL,"259","584.46"
"202005",12,"21805","0","0","22724.32","0","0","812.1","0","0","3","259","584.46"
"202005",13,"22614","1.01","1.01","22710.87","16.3","0","235.6","0","0","63.4","259","584.46"
"202005",14,"23379","1.01","1.01","23270.84",NULL,NULL,NULL,NULL,NULL,NULL,"259","584.46"
"202005",16,"24348","14.99","89.99","23353.46","292.1","0","0","0","40.067","0","187.07","379"
"202005",17,"25335","74.12","200","23829.17","948.05","0","0","0","168.246","0","187.07","379"
"202005",18,"27207","194.94","310","25480.75","1148","0","0","0","194.158","0","187.07","379"
"202005",19,"28469","290","360","26214.02","1147.367","0","0","0","99.601","0","187.07","379"
"202005",20,"28051","228.31","309","26467.76","619.983","0","0","0","92.918","0","242.39","329"
"202005",21,"27778","228.3","347.3","26076.36","1083.917","0","0","0","138.143","0","242.39","329"
"202005",22,"26879","198.97","317.97","25417.58","1585.65","0","23.833","0","356.26","0.201","242.39","329"
"202005",23,"25820","100","299","24592.9","1858.15","0","72.5","0","360.813","0.56","242.39","329"
"202005",0,"24182","249.99","249.99","24157.16","332.468","0","175.083","0","28.557","0","747","362"
"202005",1,"23310","322.22","322.22","22564.85","190.283","0","0","0","0.88","0","747","362"
"202005",2,"23050","321.82","321.82","22357.37","25.117","0","0","0","1.657","0","747","362"
"202005",3,"22412","321.81","321.81","22285.57","199.4","0","27","0","69.824","0","747","362"
"202005",4,"21650","310.01","310.01","21610.81","165.65","0","69","0","27.284","0","897","498"
"202005",5,"21073","214","184","20219.26","0","0","84.75","41.533","0","12.145","897","498"
"202005",6,"20708","79.96","1","19026.6","0","0","765","0","0","99.555","897","498"
"202005",7,"20519","14.04","0","18105.77","0","0","728.333","0","0","51.88","897","788.82"
"202005",8,"20471","1","0","18704.09","0","0","1370","659.366","0","123.853","897","788.82"
"202005",9,"20455","0","0","20226.45","0","0","2596","1178","0","134.509","897","788.82"
"202005",10,"20426","0","0","20498.63","0","0","2893","1020.067","0","153.384","897","788.82"
"202005",11,"20715","0","0","20638.96","0","0","2814","573.933","0","151.794","897","788.82"
"202005",12,"21420","0.87","0","20761.08","0","0","2864","74.867","0","155.39","897","788.82"
"202005",13,"21892","1","0","20951.51","0","0","2781","0","0","78.835","897","788.82"
"202005",14,"21728","4","0.93","20866.11","0","0","1911.333","0","0","10","897","788.82"
"202005",15,"21950","13.99","0.96","21156.67","0","0","1364.75","0","0","10","897","788.82"
"202005",16,"22382","97.45","2","21754.87","0","0","1367.417","0","0","165.813","747","409"
"202005",17,"23144","227.57","4.99","23246.58","0","0","1385.533","0","0","308.758","747","409"
"202005",18,"24484","299.99","151.12","25248.01","74.467","0","1389.699","0","0.137","117.507","747","409"
"202005",19,"25905","323.23","283.23","26422.85","0","0","225.2","0","0","18.163","747","409"
"202005",20,"26019","321.85","271.85","26458.84","0","0","250","0","0","53.635","747","409"
"202005",21,"26362","308.56","291.56","26399.55","0","0","65.499","0","0","0.402","747","409"
"202005",22,"25895","289.8","289.8","25886.03","0","0","25.667","0","0",NULL,"747","409"
"202005",23,"25322","284.99","274.99","25218.65","0","0","45.4","0","0","4.987","747","409"
"202005",0,"25585","199.98","50","24687.57","0","0","594.5","39.85","0","128.248","205","134.77"
"202005",1,"24840","314.99","314.99","22986.03","119.167","0","0","0","3.5","0","205","134.77"
"202005",2,"24868","310","305","22865.3","0","0","168","0","0","20.639","205","134.77"
"202005",3,"24494","227.56","197.56","22561.57","0","0","242.5","0","0","54.593","205","134.77"
"202005",4,"23479","196.96","126.96","21699.65","23","0","495.833","0","0","77.097","400","252"
"202005",5,"21994","92.64","5","20365.31","0","0","583.367","0","0","29.919","400","252"
"202005",6,"20661","19.55","4.95","19930.77","5.083","0","795.917","0","5.083","16.265","400","252"
"202005",7,"21510","12.01","4.97","20548.28","186.7","0","635.749","0","1.8","23.905","279","439.13"
"202005",8,"24867","199.99","228","22499.79","1004.384","0","30.667","234.2","202.654","3.533","279","439.13"
"202005",9,"28182","110.01","218.8","24586.01","1718.883","0","140","439","330.972","4.858","279","439.13"
"202005",10,"29320","110.02","238","25185.71","1889.2","0","0","495","228.47","1.306","279","439.13"
"202005",11,"30270","110.01","233","25806.95","2279.983","0","0","600.75","538.635","0.498","259","389.13"
"202005",12,"29936","30","30","25923.71","392.183","0","0","439","12.963","0.179","259","389.13"
"202005",13,"30718","50","50","26513.66","432.934","0","0","439","16.3","0.209","259","389.13"
"202005",14,"31490","50.01","125.01","27043.75","1048","0","0","439","157.63","0.165","259","389.13"
"202005",15,"31651","100.01","199.01","27347.86","1044.4","0","50","439","49.634","0.175","259","389.13"
"202005",16,"31964","196.96","5","27444.97","0","0","1049.917","0","0","41.976","229","209"
"202005",17,"32310","214","113.75","28095.77","0","0","533","500.583","0","151.066","229","209"
"202005",18,"32681","244","108.75","28579.19","0","0","1275.388","0","0","285.44","229","209"
"202005",19,"33470","264.2","141.11","29558.74","0","0","889.932","0","0","188.638","229","209"
"202005",20,"31902","264.94","40","29775.92","0","0","1826.317","0","0","440.326","209","197.13"
"202005",21,"32034","273.49","118.75","29496.54","0","0","924.665","0","0","196.572","209","197.13"
"202005",22,"31276","200","118.75","28777.78","0","0","604.199","0","0","152.772","209","197.13"
"202005",23,"30105","110.02","105.02","27826.76","0","0","160.567","0","0","23.064","209","197.13"
"202005",0,"29266","95.02","50","26853.34","0","0","132.167","0","0",NULL,"679","289"
"202005",1,"27906","319.99","329.99","24966.17","398.333","0","0","0","2.5","0","679","289"
"202005",2,"27780","299.99","269.99","24828.96","0","0","23.833","0","0",NULL,"679","289"
"202005",3,"27214","200","200","24584.03",NULL,NULL,NULL,NULL,NULL,NULL,"679","289"
"202005",4,"26423","100.01","100.01","23814.14","0","0","210","0","0","8","839","350"
"202005",5,"24563","150","100","22626.69","0","0","200.684","0","0","18.134","839","350"
"202005",6,"23149","25","4.96","21905.26","37.5","0","544.5","0","4.296","7","839","350"
"202005",7,"23377","19.99","4.96","22207.53","129.4","0","646.667","0","11","10","949","659.13"
"202005",8,"25960","228.31","228.31","23883.37","1207.135","0","205.317","549.6","347.858","15.011","949","659.13"
"202005",9,"28373","95.02","11.01","25785.32","532.3","0","712.349","16.667","114.262","20.867","949","659.13"
"202005",10,"30419","95.02","4.99","26050.11","0","0","573.867","0","0","12.342","949","659.13"
"202005",11,"30960","100","144.9","26644.04","805.334","0","0","268","376.177","0.418","895","409"
"202005",12,"30479","41.16","106.16","26217.03","836.3","0","0","268","326.287","0.477","895","409"
"202005",13,"31263","95.02","170.02","26932.09","891.417","0","49.566","268","233.78","0.426","895","409"
"202005",14,"32195","130.03","200","27383.37","1936.8","0","0","268","1150.429","0.492","895","409"
"202005",15,"32253","148.57","236.3","27608.04","1596.817","0","0","284.667","489.024","0.503","895","409"
"202005",16,"32480","196.21","50","28190.2","0","0","205","234.633","0","34.375","759","329"
"202005",17,"32625","227.55","148.6","28682.73","0","0","208","0","0","48.572","759","329"
"202005",18,"33308","290.01","211","29217.8","16.167","0","232","0","1","40.085","759","329"
"202005",19,"33794","323.26","249","29903.44","0","0","359.7","0","0","20.055","759","329"
"202005",20,"33451","324.42","4.99","30147.19","0","0","1730.9","0","0","392.487","659","297.13"
"202005",21,"32076","326.8","156.8","30128.29","0","0","641.766","0","0","126.533","659","297.13"
"202005",22,"31064","325.52","246.5","29156.96","0","0","263","0","0","16.245","659","297.13"
"202005",23,"30126","323.19","244.2","28324.01","0","0","139.633","119.483","0","1.018","659","297.13"
"202005",0,"28521","284.99","265.01","27481.68","0","0","35.833","0","0",NULL,"246","188.2"
"202005",1,"27305","323.42","323.43","25540.77","209.183","0","0","0","3.25","0","246","188.2"
"202005",2,"27152","323.92","334.99","24946.77","136.168","0","0","0","15.864","0","246","188.2"
"202005",3,"26671","323.39","323.41","23900.91","507.351","0","106.5","0","128.02","0","246","188.2"
"202005",4,"25919","306.01","306.01","23051.65","519.767","0","0","0",NULL,"0","367","288.5"
"202005",5,"24801","227.55","267.55","21551.96","886.133","0","0","0","59.836","0","367","288.5"
"202005",6,"24157","186.41","186.41","21061.12","128.433","0","107.8","0","15.962","6.133","367","288.5"
"202005",7,"24533","150.01","219.01","21559.65","729","0","51.333","0","260.181","0","449","331"
"202005",8,"26277","281","347","23324.72","1474.286","0","106.5","143","247.679","3.414","449","331"
"202005",9,"27778","150.01","224.67","25201.22","1648","0","362.833","143","276.142","0.545","449","331"
"202005",10,"28557","194.89","304.89","25655.35","1780.233","0","62.483","143","166.431","0.519","449","331"
"202005",11,"29319","199.3","349.3","25990.92","2085","0","0","125","121.03","0","316","321"
"202005",12,"29131","149.99","259.99","25680.02","1678.733","0","0","125","60.83","0","316","321"
"202005",13,"29850","200","304.99","26470.02","1102.298","0","0","145.833","39.36","0","316","321"
"202005",14,"30601","228.31","338.31","26850.73","1590","0","0","250","121.88","0","316","321"
"202005",15,"30642","227.55","320.02","27125.72","1989.5","0","0","250","289.75","0","316","321"
"202005",16,"30908","254.4","339.4","27673.75","1441","0","0","231.25","99.35","0","147.07","238.2"
"202005",17,"31125","275.11","350","28068.96","1245.5","0","0","125","94.12","0","147.07","238.2"
"202005",18,"31682","320.03","355","28663.52","1024.567","0","0","116.667","87.442","0","147.07","238.2"
"202005",19,"32346","324.43","393.43","29481.46","1283.183","0","163.333","0","59.958","0","147.07","238.2"
"202005",20,"31858","326.52","350","29574.41","627.084","0","0","0","43.411","0","156","172"
"202005",21,"31792","327.49","394.9","29407.81","1369.75","0","31.5","0","79.073","0","156","172"
"202005",22,"30995","321.79","394.9","28131.59","1575.667","0","0","0","100.184","0","156","172"
"202005",23,"30204","284.99","383.99","27197.86","1714.416","0","82.8","0","144.383","0","156","172"
"202005",0,"28406","305.98","329.98","26942.05","878.267","0","159","0","161.163","0","117.9","117"
"202005",1,"27314","324.7","399.7","25575.95","1183.5","0","77.5","0","141.09","0","117.9","117"
"202005",2,"26948","324.72","375","25388.35","743.283","0","32.3","0","129.425","0","117.9","117"
"202005",3,"26213","321.27","375","24594.12","718.449","0","0","0","135.9","0","117.9","117"
"202005",4,"25367","320.65","320.65","23839.39","646.767","0","0","0","53.24","0","129.03","195"
"202005",5,"24055","284.98","300","22065.92","388.417","0","30.667","0","4.065","0","129.03","195"
"202005",6,"23230","220","205.01","21575.23","0","0","0","95.833","0",NULL,"129.03","195"
"202005",7,"23455","220","152","22381.58","27.5","0","386.867","45","0","29.637","129.03","295"
"202005",8,"25215","322.48","307.48","24252.87","421.116","0","466.417","107.5","98.616","11.55","129.03","295"
"202005",9,"26635","228.31","299.99","25897.12","1092.867","0","221.083","161","313.361","0","129.03","295"
"202005",10,"27427","228.31","320","26318.21","1189.5","0","83.117","250","244.107","0","129.03","295"
"202005",11,"28359","316.01","380","26690.36","1126","0","0","250","231.371","0","140.03","295"
"202005",12,"28246","228.3","299.99","26553.98","1632.167","0","15","250","568.208","0","140.03","295"
"202005",13,"29257","301.11","313.88","26913.95","1243.267","0","0","250","188.299","0","140.03","295"
"202005",14,"30182","305.98","328.88","27573.54","1486.084","0","0","250","161.905","0","140.03","295"
"202005",15,"30354","299.99","328.88","27997.93","1101.25","0","0","250","137.757","0","140.03","295"
"202005",16,"30653","283.2","318.88","28427.33","679.449","0","0","222.917","77.1","0","110","139"
"202005",17,"30974","305.98","328.88","28891.54","751.433","0","0","29.167","135.988","0.3","110","139"
"202005",18,"31337","321.21","375","29502.39","687.95","0","0","0","190.649","0","110","139"
"202005",19,"32001","325.72","395.72","30335.26","887.333","0","0","0","304.476","0","110","139"
"202005",20,"31509","324.17","401.6","30132.59","793.25","0","0","0","174.017","0","112","127.12"
"202005",21,"31708","325.77","401.6","29943.11","897.667","0","0","0","187.687","0","112","127.12"
"202005",22,"30983","322.04","401.61","29230.94","1077.383","0","0","0","153.392","0","112","127.12"
"202005",23,"29970","293.41","363.41","28441.58","1321.817","0","89.583","0","364.723","0.524","112","127.12"
"202005",0,"29031","282.01","312","27178.37","997.669","0","159.333","0","158.219","0","94.99","79"
"202005",1,"27703","322.6","392.6","25992.59","935.167","0","98.917","0","102.029","0","94.99","79"
"202005",2,"27287","321.06","371","25608.19","504","0","64.5","0","75.86","0","94.99","79"
"202005",3,"26373","282.01","306.01","24859.01","218.818","0","0","0","33.708","0","94.99","79"
"202005",4,"25426","303.01","303.01","23997.33","33.333","0","0","0",NULL,"0","143.03","137.4"
"202005",5,"23976","230","230","22514.22","0","0","87.484","0","0","2.394","143.03","137.4"
"202005",6,"23048","198.16","113.75","21585.17","32.633","0","655.417","0","0","114.397","143.03","137.4"
"202005",7,"23245","197.24","167.24","22410.76","122","0","467","0","6","97.36","143.03","197"
"202005",8,"25116","230","230","24286.83","108.334","0","147.8","0","0","0","143.03","197"
"202005",9,"26514","198.16","221.84","26192.65","780.549","0","277.333","20.166","201.683","0","143.03","197"
"202005",10,"27075","218.97","286","26696.99","1703","0","76","482.917","474.469","0","143.03","197"
"202005",11,"28011","229.99","330","26924.55","1594","0","0","135","369.661","0","143.03","186.2"
"202005",12,"27822","218.98","328.98","26393.58","1753","0","0","172","442.481","0","143.03","186.2"
"202005",13,"28800","218.98","328.98","26631.57","1471","0","0","52","335.291","0","143.03","186.2"
"202005",14,"29938","228.31","338.31","27622.06","1439.783","216.5","0","168","314.637","0.61","143.03","186.2"
"202005",15,"30163","275.1","394.9","27930.06","2553.034","581.25","0","1455.767","260.861","0.033","143.03","186.2"
"202005",16,"30556","282.01","360","28496.58","2706","0","0","1659.5","233.11","1.035","104","116.2"
"202005",17,"30867","320.33","390.33","28851.48","2210.217","0","0","1410.834","202.364","1","104","116.2"
"202005",18,"31064","325.7","360","29630.63","534.316","0","0","345.583","17.566","2.256","104","116.2"
"202005",19,"31493","333.38","333.38","30515.68","767.734","0","0","553.033","166.752","0","104","116.2"
"202005",20,"31053","330.83","380.82","30337.71","1476.533","0","0","960","161.184","0","103.99","116.2"
"202005",21,"31024","331.36","394.9","30265.26","1801","0","0","920","164.956","0.402","103.99","116.2"
"202005",22,"30256","324.27","401.6","29162.33","2140.967","0","0","920","206.477","3.974","103.99","116.2"
"202005",23,"29420","288.99","360","28276.82","2007.184","0","8.833","920","339.716","0.224","103.99","116.2"
"202005",0,"27760","324.76","370","26462.71","1935.834","0","47.333","684.15","93.877","0","92","91.12"
"202005",1,"26685","326.31","370","25442.77","1977.55","0","0","771","80.669","0","92","91.12"
"202005",2,"26112","325.2","330.01","24992.56","1085","0","0","545.1","42.492","0","92","91.12"
"202005",3,"25292","321.9","339.9","23890.15","1301.5","0","38.75","502.333","50.679","0","92","91.12"
"202005",4,"24382","305.98","345","22637.78","1669.635","0","0","447","68.751","0","202","322"
"202005",5,"23228","293.4","193.5","21459.83","229.667","0","140.733","501","0","0.718","202","322"
"202005",6,"22521","228.31","198.31","20502.26","449.182","0","25.117","667","53.91","0","202","322"
"202005",7,"22464","101.01","91.02","20281.89","744.234","0","0","717.4","118.684","0","199.99","471"
"202005",8,"23122","259.56","260","21043.25","1519.317","0","0","612","295.116","0","199.99","471"
"202005",9,"23662","90.02","210.02","22268.97","1542","0","0","660.834","97.35","0.354","199.99","471"
"202005",10,"24107","169.23","240","22648.85","1800","0","0","762.833","91.004","0","199.99","471"
"202005",11,"24804","228.3","248","22956.78","2038.634","0","0","880","179.664","0.139","199.99","500"
"202005",12,"24995","173.31","293.31","23097.66","2577.167","0","0","686.25","154.983","84.189","199.99","500"
"202005",13,"25913","147.61","310","24044.04","1707","0","0","111.167","136.003","0","199.99","500"
"202005",14,"26912","198.17","310.01","24588.19","1840","0","0","260","113.407","0","199.99","500"
"202005",15,"27414","197.87","310.01","25221.41","1916","0","0","295","116.798","0","199.99","500"
"202005",16,"28059","226.84","325.84","25615.13","2024.15","0","0","250","225.303","0","159.99","281"
"202005",17,"28800","275.1","315","26948.29","1461","0","0","290","224.575","0","159.99","281"
"202005",18,"29672","322.66","322.66","27987.91","1061.433","0","0","550","44.997","0","159.99","281"
"202005",19,"30527","331.23","350.23","29343.75","2107.733","0","0","1080","138.194","0","159.99","281"
"202005",20,"30233","328.21","370","29433.58","1376.666","0","0","396.833","196.879","0","159.99","242.17"
"202005",21,"30456","326.85","370","28939.38","882","0","101.167","0","40.639","0.077","159.99","242.17"
"202005",22,"29963","322.73","380","27857.66","1296.267","0","65.917","0","122.956","0","159.99","242.17"
"202005",23,"28949","284.99","370","26909.83","1378.683","0","0","0","169.598","0","159.99","242.17"
